NAME,TYPE,SUBSCRIPTION,RESOURCE GROUP,LOCATION,STATUS,OPERATING SYSTEM,SIZE,OS LICENSING BENEFIT,PRIVATE IP ADDRESS,DISKS,VM GENERATION,IMAGE PLAN,TAGS,RESOURCE LINK
"azeu1pphwwd03","Virtual machine","C-SAP-PROD-01","rg-eu1-prd-phw","East US","Running","Linux","Standard_D4ds_v4","Azure Hybrid Benefit for Redhat","10.115.38.217","2","V2"," -","{""application"":""WebDisp"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""HA"",""release"":""R4W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/rg-eu1-prd-phw/providers/Microsoft.Compute/virtualMachines/azeu1pphwwd03"
"azeu1ppitap01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PIT","East US","Running","Linux","Standard_D16ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.157","3","V2"," -","{""application"":""PIT"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""PROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""technical_owner"":""satyam.ravula@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""release"":""R3W5"",""High_Availability"":""NON-HA "",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PIT/providers/Microsoft.Compute/virtualMachines/azeu1ppitap01"
"azeu1ppitap02","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PIT","East US","Running","Linux","Standard_D16ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.159","2","V2"," -","{""application"":""PIT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""NON-HA"",""release"":""R3W5"",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PIT/providers/Microsoft.Compute/virtualMachines/azeu1ppitap02"
"azeu1ppitap03","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PIT","East US","Running","Linux","Standard_D16ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.9","2","V2","82sapapps-gen2","{""application"":""PIT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""Non-HA"",""release"":""R3W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PIT/providers/Microsoft.Compute/virtualMachines/azeu1ppitap03"
"azeu1ppitap04","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PIT","East US","Running","Linux","Standard_D16ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.11","2","V2","82sapapps-gen2","{""application"":""PIT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""Non-HA"",""release"":""R3W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PIT/providers/Microsoft.Compute/virtualMachines/azeu1ppitap04"
"azeu1ppitcs01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PIT","East US","Running","Linux","Standard_D4ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.153","2","V2"," -","{""application"":""PIT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""CS"",""high_availability"":""HA"",""release"":""R3W5"",""RI_Purchased_SKU"":""Standard_D4ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PIT/providers/Microsoft.Compute/virtualMachines/azeu1ppitcs01"
"azeu1ppitcs02","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PIT","East US","Running","Linux","Standard_D4ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.155","2","V2"," -","{""application"":""PIT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""CS"",""high_availability"":""HA"",""release"":""R3W5"",""RI_Purchased_SKU"":""Standard_D4ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PIT/providers/Microsoft.Compute/virtualMachines/azeu1ppitcs02"
"azeu1ppitdb01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PIT","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.37.83","2","V2"," -","{""application"":""PIT"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""PROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""technical_owner"":""satyam.ravula@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""HA"",""release"":""R3W5"",""RI_Purchased_SKU"":""Standard_M32ts"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PIT/providers/Microsoft.Compute/virtualMachines/azeu1ppitdb01"
"azeu1ppitdb02","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PIT","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.37.85","2","V2"," -","{""application"":""PIT"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""PROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""technical_owner"":""satyam.ravula@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""HA"",""release"":""R3W5"",""RI_Purchased_SKU"":""Standard_M32ts"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PIT/providers/Microsoft.Compute/virtualMachines/azeu1ppitdb02"
"azeu1ppktdb01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PKT","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.37.17","3","V2"," -","{""application"":""PKT"",""technical_contact"":""dl_sapbasis@halliburton.com;"",""environment_type"":""PROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""technical_owner"":""satyam.ravula@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""Servers and Storage"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""NON-HA"",""release"":""R1W3"",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PKT/providers/Microsoft.Compute/virtualMachines/azeu1ppktdb01"
"azeu1ppldcs01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLD","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.75","2","V2"," -","{""application"":""PLD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""PROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""technical_owner"":""satyam.ravula@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""CS"",""high_availability"":""HA"",""release"":""R2W4"",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""SOC2"":"""",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLD/providers/Microsoft.Compute/virtualMachines/azeu1ppldcs01"
"azeu1ppldcs02","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLD","East US","Running","Linux","Standard_D8ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.77","2","V2"," -","{""application"":""PLD"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""CS"",""high_availability"":""HA"",""release"":""R2W4"",""RI_Purchased_SKU"":""Standard_D8ds_v4"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLD/providers/Microsoft.Compute/virtualMachines/azeu1ppldcs02"
"azeu1pplddb01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLD","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.37.53","2","V2"," -","{""application"":""PLD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""PROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""technical_owner"":""satyam.ravula@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""RHEL 8.2"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""HA"",""release"":""R2W4"",""RI_Purchased_SKU"":""Standard_M32ts"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLD/providers/Microsoft.Compute/virtualMachines/azeu1pplddb01"
"azeu1pplddb02","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLD","East US","Running","Linux","Standard_M32ts","Azure Hybrid Benefit for Redhat","10.115.37.55","2","V2"," -","{""application"":""PLD"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""Satyam.Ravula@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""DB"",""high_availability"":""HA"",""release"":""R2W4"",""RI_Purchased_SKU"":""Standard_M32ts"",""RI_Purchased"":""YES""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLD/providers/Microsoft.Compute/virtualMachines/azeu1pplddb02"
"azeu1ppltap01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLT","East US","Running","Linux","Standard_D16ds_v4","Not enabled","10.115.36.209","3","V2","81-gen2","{""application"":""PLT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""OEL 8.5"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""NON-HA"",""release"":""R3W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLT/providers/Microsoft.Compute/virtualMachines/azeu1ppltap01"
"azeu1ppltap02","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLT","East US","Running","Linux","Standard_D16ds_v4","Not enabled","10.115.36.211","2","V2","81-gen2","{""application"":""PLT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""OEL 8.5"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""NON-HA"",""release"":""R3W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLT/providers/Microsoft.Compute/virtualMachines/azeu1ppltap02"
"azeu1ppltap03","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLT","East US","Running","Linux","Standard_D16ds_v4","Not enabled","10.115.36.239","2","V2","81-gen2","{""application"":""PLT"",""technical_contact"":""dl_sapbasis@halliburton.com"",""environment_type"":""PROD"",""request_number"":""MIGRATION"",""cost_center"":""1002362096"",""billing_status"":""BILLED"",""technical_owner"":""satyam.ravula@halliburton.com"",""business_owner"":""Roy.Abuel@Halliburton.com"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""operating_system_version"":""OEL 8.5"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""NON-HA"",""release"":""R3W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLT/providers/Microsoft.Compute/virtualMachines/azeu1ppltap03"
"azeu1ppltap04","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLT","East US","Running","Linux","Standard_D16ds_v4","Not enabled","10.115.36.241","2","V2","81-gen2","{""application"":""PLT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""OEL 8.5"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""APP"",""high_availability"":""NON-HA"",""release"":""R3W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLT/providers/Microsoft.Compute/virtualMachines/azeu1ppltap04"
"azeu1ppltap05","Virtual machine","C-SAP-PROD-01","rg-eu1-prd-plt","East US","Running","Linux","Standard_D16ds_v4","Not enabled","10.115.36.17","2","V1"," -","{""application"":""SLT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""psl"":""ASG""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/rg-eu1-prd-plt/providers/Microsoft.Compute/virtualMachines/azeu1ppltap05"
"azeu1ppltap06","Virtual machine","C-SAP-PROD-01","rg-eu1-prd-plt","East US","Running","Linux","Standard_D16ds_v4","Not enabled","10.115.36.18","2","V1"," -","{""application"":""SLT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""psl"":""ASG""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/rg-eu1-prd-plt/providers/Microsoft.Compute/virtualMachines/azeu1ppltap06"
"azeu1ppltcs01","Virtual machine","C-SAP-PROD-01","RG-EU1-PRD-PLT","East US","Running","Linux","Standard_D4ds_v4","Azure Hybrid Benefit for Redhat","10.115.36.205","2","V2"," -","{""application"":""PLT"",""environment_type"":""PROD"",""technical_contact"":""dl_sapbasis@halliburton.com"",""cost_center"":""1002362096"",""request_number"":""MIGRATION"",""billing_status"":""BILLED"",""Delivery_Manager"":""roy.abuel@halliburton.com"",""psl"":""ERP"",""technical_owner"":""satyam.ravula@halliburton.com"",""operating_system_version"":""RHEL 8.2"",""business_owner"":""Roy.Abuel@Halliburton.com"",""migration_approach"":""REBUILD"",""migration_strategy"":""SAP"",""application_role"":""CS"",""high_availability"":""HA"",""release"":""R3W5"",""SOC2"":""""}","https://portal.azure.com#resource/subscriptions/a1ca4ad2-2508-4ec9-8614-baac6855b1f3/resourceGroups/RG-EU1-PRD-PLT/providers/Microsoft.Compute/virtualMachines/azeu1ppltcs01"
